table_name,column_pysical_name,column_logical_name,invalid_flag,special_translation,original_category,category,meaning,minimum_class,class_2,class_3,class_4,class_5,class_6,class_7,maximum_class,minimum_class_name,class_name_2,class_name_3,class_name_4,class_name_5,class_name_6,class_name_7,maximum_class_name,strength,note,valid_from,valid_to
"a_kyi","horse_memo2","馬特記２","1","0","0","806","ヨレる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","807","併せる形×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","808","右回り△","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","809","荒れ馬場○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","810","荒れ馬場△","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","811","荒れ馬場×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","812","ハナこだわらず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","813","スタート抜群","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","814","蹄鉄ずれる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","815","レース直前ボロ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","816","仕掛け早い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","817","馬場良い所通る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","818","馬場悪い所通る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","819","展開厳しい","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","820","展開恵まれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","821","不正駆歩","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","822","濡れたダ○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","823","返し馬落馬","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","824","暖かくなってくる○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","825","水浮くダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","826","パドック先頭","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","827","返し馬スムーズ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","828","返し馬逆方向へ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","829","パドック尻尾振る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","830","制御が乱暴","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","831","濡れたダ×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","832","パドック立ち上がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","833","パドック舌出す","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","834","返し馬気合つける","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","835","返し馬元気","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","836","返し馬のびのび","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","837","返し馬口割る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","838","返し馬掛かる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","839","返し馬舌越す","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","840","ハミ気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","841","尻尾短い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","842","尻っ跳ね","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","843","あくび","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","844","馬場入り嫌がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","845","厩務員に引かれて歩く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","846","パドックハミ気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","847","軟らかい芝×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","848","背ったる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","849","馬場入場後騎乗","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","850","返し馬立ち上がる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","851","返し馬尻っぱね","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","852","パドック外側から馬引","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","853","レースセンス抜群","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","854","蛇行","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","855","(名パド)文字気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","856","厩務員に甘える","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","857","返し馬軽目","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","858","返し馬抑える","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","859","器官疾患","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","860","返し馬怒る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","861","パドック柵蹴る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","862","パドック機嫌良し","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","863","パドック口出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","864","返し馬気負う","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","865","パドック耳動かす","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","866","返し馬やる気","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","867","返し馬しっかり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","868","返し馬バネ利いた動き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","869","緩急苦手","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","870","高速馬場○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","871","高速馬場×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","872","上がり速い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","873","上がり速い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","874","上がり掛かる○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","875","上がり掛かる×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","876","直線挟まる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","877","新潟外回り向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","878","新潟内回り向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","879","競走中止","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","880","完勝","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","881","距離○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","882","展開向かず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","883","追って案外","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","884","４角一杯","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","885","出ムチ入る","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","886","展開向く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","887","二の脚速い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","888","後ろから行くとダメ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","889","前に行く○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","890","後ろから行く○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","901","左第１趾骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","902","右第１趾骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","903","左中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","904","右第３中手骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","905","右第１指骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","906","左第１指骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","907","右第３中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","908","左第１指関節開放脱臼","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","909","左下腿骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","910","左第１指節種子骨粉砕","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","911","右第３中手骨罅裂骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","912","左手根骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","913","右第１指骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","914","心不全","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","915","左第３中手骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","916","右下腿骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","917","右中足骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","918","右第１指骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","919","右第１指関節脱臼","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","920","右第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","921","左第３手根骨複骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","922","左第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","923","左第３中手骨開放骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","924","右前種子骨靱帯断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","925","両第１指関節開放性脱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","926","右前繋靭帯不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","927","歯ぎしり（パドック）","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","928","レース後口出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","929","騎乗してパドック周回","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","930","喉不安","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","931","右手根骨粉砕骨折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","932","両前浅屈腱不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","933","両後繋靭帯不全断裂","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","934","両後管部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","935","腹部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","936","鼻梁部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","937","背部挫創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","938","頭部打撲傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","939","頭部挫傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","940","頭部外傷","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","941","舌部裂創","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","942","肺充血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","943","右第１指節種子骨粉砕","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo2","馬特記２","1","0","0","944","右腸骨々折","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","033","口向き悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","034","放馬","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","035","落鉄","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","037","揉まれ弱い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","038","芝向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","039","ダート向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","040","心房細動","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","041","喉鳴り","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","042","熱発","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","043","鼻出血","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","044","ソエ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","045","恐がり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","046","脚腫れる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","047","コズミ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","048","腰フラ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","049","気悪","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","050","素直","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","051","根性有り","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","052","ハミ悪","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","053","頭高い(レース中)","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","054","内枠×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","055","外枠×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","056","内枠○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","057","外枠○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","058","スタート良い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","059","スタート悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","060","内もたれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","061","外もたれ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","062","ハナ条件","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","063","ダ重い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","064","ダ重い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","065","ダ軽い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","066","ダ軽い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","067","ダ少し掛○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","068","ダ少し掛×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","069","芝重い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","070","芝重い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","071","芝軽い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","072","芝軽い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","073","芝滑る○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","074","芝滑る×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","075","芝少し掛○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","076","芝少し掛×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","077","雨嫌い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","078","ズブイ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","079","シブトイ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","080","折り合い○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","081","折り合い×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","082","先行力○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","083","先行力×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","084","瞬発力○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","085","瞬発力×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","086","調教良い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","087","大トビ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","088","調教出来ず","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","089","右回り○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","090","左回り○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","091","トモ甘い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","092","馬込み×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","093","骨膜炎","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","094","裂蹄","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","095","ゴトゴト","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","096","物見","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","097","鐙外れ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","098","ソラ使う","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","099","左回り×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","100","右回り×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","101","ダート×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","102","芝×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","103","左モタレ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","104","右モタレ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","105","センスある","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","106","落馬","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","107","輸送ダメ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","108","馬込ダメ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","109","冬ダメ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","110","外逃解消","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","111","鞍ズレ","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","112","ジリ脚","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","113","口向解消","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","114","ローカル向","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","115","外逃げる","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","116","恐い解消","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","117","ソエ解消","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","118","モタレ解消","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","119","コーナーワーク×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","120","小回り向き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","121","外枠発走","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","122","冬○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","123","追って甘い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","124","坂○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","125","体質弱い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","126","走る気ない","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","127","素質あり","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","128","鉄砲○","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","129","気が小さい","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","130","終い甘い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","131","他馬気にする","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","132","輸送熱","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","133","パドック転倒","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","134","ゲート内転倒","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","135","ハミ外す","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","136","腰悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","137","ソエ焼き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","138","筋肉痛","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","140","ゲート良い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","141","ゲート悪い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","142","気が強い","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","143","斤量泣き","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","144","器用さ欠く","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","145","使い込む×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","146","手前替え×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","147","小回り×","","","","","","","","","","","","","","","","","","","",""
"a_kyi","horse_memo3","馬特記３","1","0","0","148","追って甘い","","","","","","","","","","","","","","","","","","","",""
